movie_id,title,tags
15673,Connie and Carla,comedy gay dragqueen mistakenidentity niavardalos tonicollette davidduchovny michaellembeck
42618,Sweet Charity,comedy drama music romance brokenengagement charity celebrity tragiclove dancehallgirl basedonstagemusical basedonfilm shirleymaclaine johnmcmartin ricardomontalban bobfosse
171274,Inherent Vice,comedy romance crime drama mystery basedonnovel 1970s privateinvestigator smokingmarijuana losangeles 1960s joaquinphoenix joshbrolin owenwilson paulthomasanderson
24432,Doogal,family danieltay jimmyfallon jonstewart frankpassingham
109417,Battle of the Year,music drama musical 3d joshholloway joshpeck chrisbrown bensonlee
13948,An American Carol,comedy fantasy terrorist parody documentaryfilmmaker sattire kevinfarley kelseygrammer leslienielsen davidzucker
106747,Machete Kills,action crime thriller mexico whitehouse nuclearmissile machete outerspace dannytrejo melgibson amberheard robertrodriguez
10929,Willard,horror badboss evilmother revenge humiliation obedience crispinglover r.leeermey lauraharring glenmorgan
14220,Strange Wilderness,comedy tvshow bigfoot stevezahn allencovert jonahhill fredwolf
46435,Topsy-Turvy,comedy drama music prostitute musical biography telephonecall cigarsmoking drink  gilbertandsullivan gilbertandsullivan'sprincessida pianoduet lyricist exhibition allancorduner jimbroadbent timothyspall mikeleigh
256962,Little Boy,comedy drama war japanese worldwarii spirituality jakobsalvati emilywatson cary-hiroyukitagawa alejandromonteverde
48231,A Dangerous Method,drama thriller basedonnovel psychoanalysis sigmundfreud biography spanking basedonplay cigarsmoking cheatinghusband basedontrueevents keiraknightley viggomortensen michaelfassbender davidcronenberg
3509,A Scanner Darkly,animation sciencefiction thriller california detective basedonnovel dream undercover cocaine brain exam future test dystopia assignment cyberpunk drug surveillance totalitarian corporation substance schizophrenic condition neo-noir keanureeves winonaryder woodyharrelson richardlinklater
82684,Chasing Mavericks,drama wave surfing sport mentorprotégérelationship santacruzcalifornia gerardbutler jonnyweston elisabethshue curtishanson
12142,Alone in the Dark,action fantasy horror thriller detective monster professor island museum darkness alienlife-form paranormal artifact slowmotionscene flashbacksequence zombie basedonvideogame occultism christianslater tarareid stephendorff uweboll
23367,Bandslam,comedy drama family music newjersey musical battleofthebands teenager rockband vanessahudgens alymichalka gaelanconnell toddgraff
10740,Birth,drama mystery thriller lossofhusband reincarnation friends littleboy independentfilm wedding nicolekidman cameronbright dannyhuston jonathanglazer
241239,A Most Violent Year,crime drama thriller corruption capitalism winter americandream immigrant businessethics truck oil lawyer newyorkcity loanshark coat tunnel 1980s husbandwiferelationship truckhijacking bankloan oscarisaac jessicachastain albertbrooks j.c.chandor
14582,Passchendaele,drama romance war history nurse battle platoon veteran recruitment paulgross carolinedhavernas joedinicol paulgross
14914,Flash of Genius,drama biography aaronabrams alanalda laurengraham marcabraham
3902,I'm Not There.,drama music rockandroll musicstyle success johnf.kennedy advancement bobdylan rock biography music beatnik motor-bikeaccident cateblanchett heathledger juliannemoore toddhaynes
77948,The Cold Light of Day,action thriller kidnapping spying government henrycavill verónicaechegui sigourneyweaver mabroukelmechri
21755,The Brothers Bloom,adventure comedy drama romance conman estafa rachelweisz adrienbrody markruffalo rianjohnson
4960,"Synecdoche, New York",drama newyork man-womanrelation writer philipseymourhoffman samanthamorton jenniferjasonleigh charliekaufman
128,Princess Mononoke,adventure fantasy animation fight wolf villageandtown iron pan wildboar territory friendship princess goodvsevil anime yōjimatsuda yurikoishida yūkotanaka hayaomiyazaki
14652,Bon voyage,comedy drama foreign grégoriderangère gérarddepardieu isabelleadjani jean-paulrappeneau
40932,Can't Stop the Music,comedy music camp disco womandirector villagepeople alexbriley davidhodo glennhughes nancywalker
16608,The Proposition,action adventure crime drama thriller western gallows australia psychopath outlaw misanthrope gang shootout sadist brutality violence hideout retribution flogging whipping sunset aborigine savagery guypearce raywinstone emilywatson johnhillcoat
334531,My All American,drama americanfootball biography sport championship aaroneckhart finnwittrock robintunney angelopizzo
32316,Marci X,comedy lisakudrow damonwayans richardbenjamin richardbenjamin
7299,Equilibrium,action sciencefiction thriller resistance fascism totalitarianregime destroy phasing dystopia bookburning outlaw governmentagent christianbale tayediggs emilywatson kurtwimmer
13405,The Children of Huang Shi,drama war basedontruestory duringcreditsstinger jonathanrhysmeyers radhamitchell chowyun-fat rogerspottiswoode
19457,The Yards,drama action thriller crime corruption subway infiltration criminal markwahlberg joaquinphoenix charlizetheron jamesgray
112937,The Oogieloves in the Big Balloon Adventure,family christopherlloyd caryelwes jaimepressly matthewdiamond
314385,By the Sea,drama romance france hotel 1970s grief travel unhappiness marriageproblems womandirector angelinajolie bradpitt mélanielaurent angelinajolie
8953,Steamboy,animation fantasy sciencefiction england inventor ball boy industrialrevolution kugel steampunk energy 19thcentury steam annesuzuki masanetsukayama katsuonakamura katsuhiroōtomo
29078,The Game of Their Lives,drama sport gerardbutler wesbentley gavinrossdale davidanspaugh
46503,All Good Things,drama mystery thriller crime romance difficultchildhood patriarch childhoodtrauma dysfunctionalmarriage kirstendunst ryangosling kristenwiig andrewjarecki
10448,Rapa Nui,adventure inlovewithenemy indigenous island jasonscottlee esaimorales sandrineholt kevinreynolds
13688,CJ7,comedy drama family fantasy sciencefiction littleboy ufo extraterrestrial stephenchow xujiao kittyzhangyuqi stephenchow
10353,The Visitors II: The Corridors of Time,comedy fantasy mephisto frenchrevolution timetravel leapintime knight wedding middleages christianclavier jeanreno marie-annechazel jean-mariepoiré
43935,Dylan Dog: Dead of Night,action comedy horror mystery sciencefiction thriller detective vampire supernatural zombie werewolf ghouls brandonrouth peterstormare samhuntington kevinmunroe
11458,People I Know,drama thriller drugaddiction press releasefromprison women'sprison party exzess independentfilm drug intrigue alpacino kimbasinger ryano'neal danielalgrant
44638,The Tempest,drama fantasy shakespeare sword island frog sorcery banishment spirit storm staff womandirector sorceress loincloth helenmirren felicityjones reevecarney julietaymor
241257,Regression,horror mystery thriller investigation memoryloss ethanhawke emmawatson davidthewlis alejandroamenábar
14538,Three Kingdoms: Resurrection of the Dragon,action history drama warriorwoman numberintitle sammohung vannesswu maggieq daniellee
13250,Butterfly on a Wheel,crime drama thriller chicago infidelity man-womanrelation revenge piercebrosnan mariabello gerardbutler mikebarker
133931,Zambezia,comedy animation adventure family falcon bird origin jeremysuarez samuell.jackson abigailbreslin waynethornley
280871,Ramanujan,drama history mathematician biography prodigy ramanujam mathgenius abhinayvaddi suhasinimaniratnam kevinmcgowan gnanarajasekaran
239897,Dwegons,animation melissaleo maggiewheeler joeyd.vieira tomwalsh
184341,Hands of Stone,drama robertdeniro edgarramírez jurneesmollett jonathanjakubowicz
334074,Survivor,thriller newyear'seve fire showdown terrorist embassy handgrenade truck laboratory ontherun orphan death cigarettelighter microscope hazmatsuit piercebrosnan millajovovich dylanmcdermott jamesmcteigue
199373,The Frozen Ground,thriller crime gun escape serialkiller manhunt hunting nicolascage vanessahudgens johncusack scottwalker
14202,The Painted Veil,drama romance china cholera foreignaid epidemic lovelessmarriage edwardnorton juliethowland naomiwatts johncurran
6968,The Baader Meinhof Complex,action crime drama history thriller terror raf 1970s martinagedeck moritzbleibtreu johannawokalek uliedel
581,Dances with Wolves,adventure drama western countryside basedonnovel suicideattempt cultureclash lossoffamily deserter interpreter languagebarrier self-discovery dakota buffalo chief unsociability freedom nativeamerican 19thcentury lakota kevincostner marymcdonnell grahamgreene kevincostner
52449,Bad Teacher,comedy classroom teacher school workplacehumor camerondiaz jasonsegel justintimberlake jakekasdan
12150,Sea of Love,drama crime mystery newyork alcohol sex detective newspaper nudity suspect police murder suspense serialkiller neo-noir alpacino ellenbarkin johngoodman haroldbecker
11247,A Cinderella Story,comedy jealousy cinderella work stepmother highschool schoolparty orphan teenager disguise americanfootballplayer teenageromance stepsister modernfairytale hilaryduff jennifercoolidge chadmichaelmurray markrosman
4232,Scream,crime horror mystery halloween gore serialkiller slasher tabloid newsreporter self-referential metafilm davidarquette nevecampbell courteneycox wescraven
9378,Thir13en Ghosts,horror thriller hunter nanny nudity collector house supernatural hell uncle revenge lawyer inheritance blood psychic violence devil trapped machine evil glass tonyshalhoub embethdavidtz matthewlillard stevebeck
694,The Shining,horror thriller hotel isolation hotelier colorado maze bartender ax delusion loneliness caretaker vision snow writer alcoholic snowedin offseason jacknicholson shelleyduvall dannylloyd stanleykubrick
105,Back to the Future,adventure comedy sciencefiction family clocktower carrace terrorist delorean lightning guitar plutonium sportscar inventor journeyinthepast timetravel raceagainsttime partner misfit madscientist fishoutofwater teenagelove destiny hiddenidentity oddcouple escapade disorder chasesandraces loveandromance teenagelife misfitpartners changingthepastorfuture gettinghome inventionsanddiscoveries michaelj.fox christopherlloyd leathompson robertzemeckis
11377,House on Haunted Hill,horror mystery thriller lunaticasylum aftercreditsstinger geoffreyrush famkejanssen tayediggs williammalone
26367,I Can Do Bad All By Myself,drama comedy aunt duringcreditsstinger tylerperry tarajip.henson adamrodríguez tylerperry
385383,Fight Valley,action drama newjersey martialarts sister sport murder mixedmartialarts justice undergroundfighting gym ultimatefightingchampionship erino'brien mieshatate hollyholm robhawk
41210,The Switch,comedy romance drama alcohol singleparent baby restaurant aquarium sperm littleboy malefemalerelationship pregnant artificialinsemination jasonbateman jenniferaniston jeffgoldblum joshgordon
